"publication_id","publication_code","study_id","group_description","between_id","observation_id","dataset_id","subject","block","trial","condition_id","congruency","accuracy","rt"
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602410,40,6558,1,63,63,2,1,0.825
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602411,40,6558,1,64,63,1,1,0.677
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602412,40,6558,1,65,63,2,1,0.662
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602413,40,6558,1,66,63,2,1,0.614
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602414,40,6558,1,67,63,2,1,0.668
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602415,40,6558,1,68,63,1,1,0.588
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602416,40,6558,1,69,63,1,1,0.954
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602420,40,6558,1,73,63,2,1,0.58
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602423,40,6558,1,76,63,1,1,0.527
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602424,40,6558,1,77,63,1,1,0.683
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602425,40,6558,1,78,63,1,1,0.948
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602426,40,6558,1,79,63,2,1,0.564
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602428,40,6558,1,81,63,2,1,0.713
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602430,40,6558,1,83,63,1,1,0.712
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602432,40,6558,1,85,63,1,1,0.605
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602433,40,6558,1,86,63,1,1,0.916
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602434,40,6558,1,87,63,1,1,0.546
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602436,40,6558,1,89,63,2,1,1.062
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602437,40,6558,1,90,63,2,1,0.72
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602438,40,6558,1,91,63,1,1,0.466
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602440,40,6558,1,93,63,1,1,1.7
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602444,40,6558,1,97,63,1,1,0.87
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602446,40,6558,1,99,63,2,1,0.824
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602447,40,6558,1,100,63,2,1,0.844
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602448,40,6558,1,101,63,1,1,0.72
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602449,40,6558,1,102,63,1,1,0.626
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602450,40,6558,1,103,63,2,1,0.864
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602451,40,6558,1,104,63,2,1,0.574
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602452,40,6558,1,105,63,2,1,0.491
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602454,40,6558,1,107,63,1,1,0.787
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602456,40,6558,1,109,63,2,1,0.804
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602457,40,6558,1,110,63,1,1,1.208
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602459,40,6558,1,112,63,1,1,0.694
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602462,40,6558,1,115,63,1,1,0.677
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602466,40,6558,1,119,63,2,1,1.159
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602467,40,6558,1,120,63,2,1,1.012
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602469,40,6558,1,122,63,2,1,0.743
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602470,40,6558,1,123,63,1,1,0.497
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602471,40,6558,1,124,63,2,1,0.445
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602474,40,6558,1,127,63,1,1,0.548
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602475,40,6558,1,128,63,1,1,0.889
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602476,40,6558,1,129,63,1,1,0.67
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602477,40,6558,1,130,63,1,1,0.926
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602478,40,6558,1,131,63,2,1,1.517
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602481,40,6558,1,134,63,2,1,0.805
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602482,40,6558,1,135,63,1,1,1.28
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602484,40,6558,1,137,63,2,1,0.823
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602487,40,6558,1,140,63,2,1,0.918
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602488,40,6558,1,141,63,2,1,0.964
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602489,40,6558,1,142,63,1,1,0.908
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602491,40,6558,1,144,63,1,1,0.484
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602495,40,6559,1,4,63,2,1,2.565
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602497,40,6559,1,6,63,2,1,0.635
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602498,40,6559,1,7,63,2,1,0.97
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602499,40,6559,1,8,63,2,1,0.85
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602500,40,6559,1,9,63,1,1,0.727
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602501,40,6559,1,10,63,2,1,1.041
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602503,40,6559,1,12,63,1,1,0.698
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602504,40,6559,1,13,63,1,1,0.723
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602506,40,6559,1,15,63,2,1,0.858
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602507,40,6559,1,16,63,1,1,0.615
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602508,40,6559,1,17,63,2,1,0.574
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602509,40,6559,1,18,63,1,1,0.74
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602510,40,6559,1,19,63,2,1,1.182
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602511,40,6559,1,20,63,1,1,0.803
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602512,40,6559,1,21,63,1,1,0.886
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602514,40,6559,1,23,63,1,1,0.694
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602515,40,6559,1,24,63,2,1,0.583
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602516,40,6559,1,25,63,1,1,0.637
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602517,40,6559,1,26,63,1,1,0.716
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602518,40,6559,1,27,63,1,1,0.741
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602519,40,6559,1,28,63,1,1,1.088
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602520,40,6559,1,29,63,2,1,0.69
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602523,40,6559,1,32,63,2,1,0.77
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602524,40,6559,1,33,63,1,1,0.692
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602526,40,6559,1,35,63,1,1,1.823
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602527,40,6559,1,36,63,1,1,0.685
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602529,40,6559,1,38,63,2,0,0.95
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602530,40,6559,1,39,63,1,1,2.054
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602531,40,6559,1,40,63,2,1,0.745
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602532,40,6559,1,41,63,2,1,0.843
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602533,40,6559,1,42,63,2,1,0.792
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602534,40,6559,1,43,63,1,1,0.555
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602535,40,6559,1,44,63,2,1,1.28
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602536,40,6559,1,45,63,2,0,1.136
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602538,40,6559,1,47,63,1,1,0.898
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602539,40,6559,1,48,63,2,1,1.384
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602542,40,6559,1,51,63,1,1,1.165
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602543,40,6559,1,52,63,2,1,0.866
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602545,40,6559,1,54,63,2,0,2.196
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602547,40,6559,1,56,63,2,1,2.961
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602548,40,6559,1,57,63,2,1,1.06
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602549,40,6559,1,58,63,1,1,0.694
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602550,40,6559,1,59,63,2,1,0.855
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602551,40,6559,1,60,63,1,1,3.123
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602553,40,6559,1,62,63,2,1,0.735
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602554,40,6559,1,63,63,2,1,0.665
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602555,40,6559,1,64,63,1,0,0.721
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602556,40,6559,1,65,63,2,1,1.178
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602557,40,6559,1,66,63,2,1,1.104
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602558,40,6559,1,67,63,2,1,0.595
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602559,40,6559,1,68,63,1,1,0.569
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602560,40,6559,1,69,63,1,1,0.583
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602564,40,6559,1,73,63,2,1,1.721
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602567,40,6559,1,76,63,1,1,1.251
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602568,40,6559,1,77,63,1,1,2.194
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602569,40,6559,1,78,63,1,1,0.809
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602570,40,6559,1,79,63,2,0,0.653
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602572,40,6559,1,81,63,2,1,0.941
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602574,40,6559,1,83,63,1,1,0.781
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602576,40,6559,1,85,63,1,1,0.613
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602577,40,6559,1,86,63,1,1,0.708
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602578,40,6559,1,87,63,1,1,0.997
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602580,40,6559,1,89,63,2,1,0.774
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602581,40,6559,1,90,63,2,1,0.729
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602582,40,6559,1,91,63,1,1,0.603
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602584,40,6559,1,93,63,1,1,0.72
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602588,40,6559,1,97,63,1,1,1.219
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602590,40,6559,1,99,63,2,1,0.796
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602591,40,6559,1,100,63,2,1,0.815
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602592,40,6559,1,101,63,1,1,0.659
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602593,40,6559,1,102,63,1,1,0.707
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602594,40,6559,1,103,63,2,1,0.773
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602595,40,6559,1,104,63,2,1,0.951
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602596,40,6559,1,105,63,2,1,0.647
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602598,40,6559,1,107,63,1,1,0.614
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602600,40,6559,1,109,63,2,1,0.847
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602601,40,6559,1,110,63,1,1,1.02
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602603,40,6559,1,112,63,1,1,0.639
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602606,40,6559,1,115,63,1,1,1.478
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602610,40,6559,1,119,63,2,1,0.993
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602611,40,6559,1,120,63,2,1,0.993
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602613,40,6559,1,122,63,2,1,0.773
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602614,40,6559,1,123,63,1,1,0.76
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602615,40,6559,1,124,63,2,1,0.443
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602618,40,6559,1,127,63,1,1,1.141
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602619,40,6559,1,128,63,1,1,1.169
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602620,40,6559,1,129,63,1,1,1.039
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602621,40,6559,1,130,63,1,1,0.608
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602622,40,6559,1,131,63,2,1,1.967
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602625,40,6559,1,134,63,2,1,1.076
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602626,40,6559,1,135,63,1,1,1.311
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602628,40,6559,1,137,63,2,1,1.109
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602631,40,6559,1,140,63,2,1,1.092
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602632,40,6559,1,141,63,2,1,0.663
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602633,40,6559,1,142,63,1,0,0.431
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602635,40,6559,1,144,63,1,1,0.415
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602639,40,6560,1,4,63,2,1,1.008
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602641,40,6560,1,6,63,2,1,0.665
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602642,40,6560,1,7,63,2,1,1.617
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602643,40,6560,1,8,63,2,1,0.712
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602644,40,6560,1,9,63,1,1,0.763
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602645,40,6560,1,10,63,2,1,0.981
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602647,40,6560,1,12,63,1,1,0.768
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602648,40,6560,1,13,63,1,1,0.747
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602650,40,6560,1,15,63,2,1,0.831
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602651,40,6560,1,16,63,1,1,0.899
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602652,40,6560,1,17,63,2,1,0.809
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602653,40,6560,1,18,63,1,1,0.829
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602654,40,6560,1,19,63,2,1,0.825
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602655,40,6560,1,20,63,1,1,0.773
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602656,40,6560,1,21,63,1,1,0.743
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602658,40,6560,1,23,63,1,1,3.239
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602659,40,6560,1,24,63,2,1,1.033
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602660,40,6560,1,25,63,1,1,0.77
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602661,40,6560,1,26,63,1,1,0.764
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602662,40,6560,1,27,63,1,1,0.671
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602663,40,6560,1,28,63,1,1,1.079
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602664,40,6560,1,29,63,2,1,0.777
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602667,40,6560,1,32,63,2,1,0.726
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602668,40,6560,1,33,63,1,1,0.759
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602670,40,6560,1,35,63,1,1,0.742
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602671,40,6560,1,36,63,1,1,0.813
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602673,40,6560,1,38,63,2,1,0.667
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602674,40,6560,1,39,63,1,1,0.723
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602675,40,6560,1,40,63,2,1,0.668
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602676,40,6560,1,41,63,2,1,0.772
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602677,40,6560,1,42,63,2,1,1.407
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602678,40,6560,1,43,63,1,1,0.674
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602679,40,6560,1,44,63,2,1,0.842
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602680,40,6560,1,45,63,2,1,0.694
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602682,40,6560,1,47,63,1,1,0.713
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602683,40,6560,1,48,63,2,1,1.01
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602686,40,6560,1,51,63,1,1,1.311
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602687,40,6560,1,52,63,2,1,0.776
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602689,40,6560,1,54,63,2,1,0.878
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602691,40,6560,1,56,63,2,1,0.847
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602692,40,6560,1,57,63,2,1,0.739
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602693,40,6560,1,58,63,1,1,0.829
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602694,40,6560,1,59,63,2,1,0.665
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602695,40,6560,1,60,63,1,1,0.769
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602697,40,6560,1,62,63,2,1,0.708
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602698,40,6560,1,63,63,2,1,0.709
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602699,40,6560,1,64,63,1,1,0.663
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602700,40,6560,1,65,63,2,1,0.75
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602701,40,6560,1,66,63,2,1,0.736
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602702,40,6560,1,67,63,2,1,0.666
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602703,40,6560,1,68,63,1,1,0.778
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602704,40,6560,1,69,63,1,1,0.693
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602708,40,6560,1,73,63,2,1,0.646
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602711,40,6560,1,76,63,1,1,0.725
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602712,40,6560,1,77,63,1,1,0.686
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602713,40,6560,1,78,63,1,1,0.903
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602714,40,6560,1,79,63,2,1,1.133
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602716,40,6560,1,81,63,2,1,0.874
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602718,40,6560,1,83,63,1,1,0.724
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602720,40,6560,1,85,63,1,1,0.698
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602721,40,6560,1,86,63,1,1,0.714
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602722,40,6560,1,87,63,1,1,0.676
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602724,40,6560,1,89,63,2,1,0.724
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602725,40,6560,1,90,63,2,1,0.605
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602726,40,6560,1,91,63,1,1,0.579
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602728,40,6560,1,93,63,1,1,0.608
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602732,40,6560,1,97,63,1,1,0.748
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602734,40,6560,1,99,63,2,1,0.714
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602735,40,6560,1,100,63,2,1,1.011
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602736,40,6560,1,101,63,1,1,0.772
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602737,40,6560,1,102,63,1,1,0.735
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602738,40,6560,1,103,63,2,1,0.768
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602739,40,6560,1,104,63,2,1,1.115
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602740,40,6560,1,105,63,2,1,0.734
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602742,40,6560,1,107,63,1,1,0.638
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602744,40,6560,1,109,63,2,1,0.661
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602745,40,6560,1,110,63,1,1,1.653
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602747,40,6560,1,112,63,1,1,0.621
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602750,40,6560,1,115,63,1,1,0.745
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602754,40,6560,1,119,63,2,1,0.731
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602755,40,6560,1,120,63,2,1,0.916
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602757,40,6560,1,122,63,2,1,0.628
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602758,40,6560,1,123,63,1,1,0.627
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602759,40,6560,1,124,63,2,1,0.546
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602762,40,6560,1,127,63,1,1,0.682
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602763,40,6560,1,128,63,1,1,0.77
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602764,40,6560,1,129,63,1,1,0.716
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602765,40,6560,1,130,63,1,1,0.806
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602766,40,6560,1,131,63,2,1,0.721
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602769,40,6560,1,134,63,2,1,0.829
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602770,40,6560,1,135,63,1,1,1.769
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602772,40,6560,1,137,63,2,1,0.638
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602775,40,6560,1,140,63,2,1,1.677
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602776,40,6560,1,141,63,2,1,0.687
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602777,40,6560,1,142,63,1,1,0.768
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602779,40,6560,1,144,63,1,1,0.578
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602783,40,6561,1,4,63,2,1,0.936
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602785,40,6561,1,6,63,2,1,0.746
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602786,40,6561,1,7,63,2,1,0.708
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602787,40,6561,1,8,63,2,1,0.533
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602788,40,6561,1,9,63,1,1,0.658
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602789,40,6561,1,10,63,2,1,0.674
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602791,40,6561,1,12,63,1,1,0.793
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602792,40,6561,1,13,63,1,1,0.589
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602794,40,6561,1,15,63,2,1,0.586
9,"vonbastiaan_2015_evidence",31,"University students (Swiss)",32,1602795,40,6561,1,16,63,1,1,0.528
